index,name,type,breakfast,main_dish,calories,carbs,fats,proteins,saturated_fats,sugar,value_ser1,value_ser2,avg_val
1332,Spiced Basmati Rice,Main dishes,0,0,193.06736,38.91088000000001,2.0601700000000003,4.089360000000001,1.0223400000000002,0.34,0,0,0
1333,Volcano Potatoes,Main dishes,1,0,586.017805,74.599925,24.9936975,17.805967499999994,10.999405,1.41,0,0,0
1334,Brownies,Main dishes,0,0,516.132435,68.58510749999999,26.7519525,6.7301325000000025,16.170472500000002,38.93,0,0,0
1335,Coconut Date Bars,Main dishes,0,0,456.5362959773001,56.12891251770002,27.303386258610004,5.972285418550003,18.276250422430007,40.43,0,0,0
1336,Banana Protein Cookies,Main dishes,1,0,92.78667,11.32155,2.8105800000000003,6.7845900000000015,1.2093,11.95,0,0,0
1337,Twiix Chocolate Croissants,Main dishes,1,0,248.04714500000003,23.60556,15.667495,3.3629975,5.0916875,13.92,0,0,0
1338,Chocolate Dipped Shortbread Cookies,Main dishes,0,0,701.4839064829599,61.59240498386999,49.67868498699001,8.82073499769,38.57957832323,15.38,0,0,0
1339,Gluten Free Chocolate Protein Muffins,Main dishes,1,0,179.76723781099997,19.679781823520006,3.20337107979,19.96362483059,1.0677903599299998,5.18,0,0,0
1340,Black Bean Brownies,Main dishes,0,0,201.114681675627,29.791996667994,9.045335000403,3.3218600001480003,6.531495000291001,26.2,0,0,0
1341,Baked nectarines,Main dishes,0,0,64.45750000000001,16.553560000000004,0.24472000000000005,0.8040800000000001,0.017480000000000002,16.45,0,0,0
1342,Java Banana Quinoa Smoothie,Main dishes,0,0,819.74019,141.16004999999996,16.99992,29.041529999999998,2.0238,1.45,0,0,0
1343, Fried Ripe Plantains ,Main dishes,0,0,342.13788,57.0906,14.66388,2.3184,1.1592,13.9,0,0,0
1344,Green Beans with Crushed Almonds,Main dishes,0,0,220.41604500000003,11.721827500000002,18.417975,6.1250475,6.2392675,3.17,0,0,0
1345,"Flour Tortilla with Peanut Butter, Blackberries, and Honey",Main dishes,0,0,360.20192400000013,39.731891999999995,18.861148000000004,11.863880000000002,3.08703,9.73,0,0,0
1346,Soy and Agave Cocoa Protein Shake,Main dishes,1,0,389.6675,24.095,19.799375,33.031875,12.689375,0.22,0,0,0
1347,Corn and Bell Pepper Chowder,Main dishes,0,0,354.332825,58.237725,13.05549,8.746324999999999,7.4237100000000025,2.14,0,0,0
1348,Curried Lentils,Main dishes,0,0,573.4259850000002,91.219665,18.681465000000006,13.500165000000004,17.271,20.2,0,0,0
1349,Asparagus with Lemon and Butter,Main dishes,0,0,56.996317125,7.16864725,2.5257410000000005,4.011471,1.541444875,1.85,0,0,0
1350,Buffalo Blue Cheese Popcorn,Main dishes,0,0,186.86856,4.283519999999998,14.495520000000004,10.151280000000002,8.671920000000002,0.52,0,0,0
1351,Creamy White Cheddar Grits,Main dishes,1,0,204.510275,20.500165,11.635760000000001,5.69995,7.0954549999999985,0.0,0,0,0
1352,Creamed Spinach Potato,Main dishes,0,0,221.64400575,38.96933775,4.7178375,8.14613275,1.85568275,1.29,0,0,0
1353,Black Bean Soup with Lime,Main dishes,0,0,267.820875,48.7143,0.8622,17.639174999999994,0.21555,0.21,0,0,0
1354,Chocolate Protein Omega Shake,Main dishes,1,0,516.2003599999998,53.69384,19.371579999999998,35.64853,4.5816599999999985,8.4,0,0,0
1355,Baked Kale Chips,Main dishes,0,0,327.9738,17.486700000000006,28.45920000000001,5.8443,3.9039,0.05,0,0,0
1356,Tirmasu Shake,Main dishes,1,0,263.62867199999994,16.082320000000006,15.323719999999998,17.690552,8.162536,0.02,0,0,0
1357,"Vegan Date ""Caramel"" & Apples",Main dishes,0,0,217.27541,58.05195000000001,0.38203,1.37863,0.03322,29.7,0,0,0
1358,Mexican Street Corn,Main dishes,0,0,199.91025,21.57975,10.315500000000002,9.1425,5.60625,2.81,0,0,0
1359,Lime Avocado Milkshake,Main dishes,0,0,319.07267594581003,31.081762713899998,18.41510887673,9.05715881233,5.982403791169999,7.63,0,0,0
1360,Vegan Creamy Tomato Barley,Main dishes,0,0,190.82508271340998,35.09846424327001,3.4768166660000004,6.8840969986800005,0.4519861665800001,2.37,0,0,0
1361,Mediterranean Beats with Garlic,Main dishes,0,0,150.13618387333997,20.08395999792,7.123797777039999,3.41169833298,0.9870322221200001,6.45,0,0,0
1362,Baked Parmesian Zucchini,Main dishes,0,0,152.216341875,7.19544375,11.185644375,7.740553125,3.4887,2.31,0,0,0
1363,Roasted Green Beans and Mushrooms,Main dishes,0,0,72.22692500000002,7.1715375,4.308825,2.301975,0.885375,3.26,0,0,0
1364,Indian Fried Cabbage,Main dishes,0,0,112.233455625,9.03297875,7.492673125,4.6992375000000015,1.018168125,1.47,0,0,0
1365,"""Mock"" Garlic Mashed Potatoes",Main dishes,0,0,134.3962940625,3.8533753125,11.9533275,4.2291012499999985,7.444616249999997,1.66,0,0,0
1366,Beetroot Salad,Main dishes,0,0,52.010317673859994,11.255244834889998,0.40971983339,2.1691050003,0.048202333339999986,2.97,0,0,0
1367,Easy Skillet Green Beans,Main dishes,0,0,58.415019,5.8150365,3.558126,1.2277005,0.4925505,2.1,0,0,0
1368,Sugar Snap Peas with Tarragon Butter,Main dishes,0,0,64.447019191205,6.837953651443,3.155266840517,2.5445700326750003,1.878355333211,0.21,0,0,0
1369,Green Beans with Lemon and Pine Nuts,Main dishes,0,0,75.274348125,6.610755625,5.3327375,2.160678125,0.5608568749999999,3.17,0,0,0
1370,Quick and Easy Chicken Noodle Soup  ,Main dishes,0,0,86.35078500000002,8.636565000000001,2.8243500000000004,6.68925,1.4121750000000002,1.22,0,0,0
1371,Sardine Curry,Main dishes,0,0,218.0727985,9.876905999999998,11.818519999999998,18.5930645,1.6039419999999998,2.47,0,0,0
1372,PBJ Cottage Cheese,Main dishes,0,0,263.18023,17.657059999999994,7.678069999999999,30.662259999999996,2.2759099999999997,2.82,0,0,0
1373,Low Carb Cloud Bread Loaf,Main dishes,0,0,153.75395125,2.96928125,8.70684625,15.1844475,3.8189525,0.26,0,0,0
1374,Basil Pesto Angel Hair Pasta,Main dishes,0,0,572.6125691999998,70.1522808,27.9818028,16.651278,4.912446,0.1,0,0,0
1375,Ginger Melon with Mint,Main dishes,0,0,156.17102,39.69542,0.53552,2.0082,0.20082,10.37,0,0,0
1376,5 Minute Chocolate Mug Cake,Main dishes,0,0,499.11488000000014,53.70068000000001,31.2356,8.088519999999999,8.688680000000002,19.58,0,0,0
1377,Low-cal Frosting,Main dishes,0,0,20.42955133255889,5.0887019998071,0.0035173333332,0.1213479999954,0.0017586666666,27.85,0,0,0
1378,Cream Cheese Clouds,Main dishes,1,0,132.66206250000002,0.7991024999999999,14.107657500000002,1.200495,8.48448,1.73,0,0,0
1379,Quick Mint Yogurt ,Main dishes,0,0,155.77765,17.50808,3.81145,12.95893,2.459,7.01,0,0,0
1380,Banana and Cashew Cream Smoothie,Main dishes,1,0,450.5197375,35.112140000000004,31.276359999999997,13.5358775,5.60614,3.17,0,0,0
1381,Grilled Onion Salad,Main dishes,0,0,1577.2990604768995,87.2051133597,136.26488004119994,10.693926669899998,18.9624266724,3.53,0,0,0
1382,Celery-Root and Pecan Salad,Main dishes,0,0,157.3493275,4.1736309375000005,15.740831875,1.5681840625,1.7254940625,2.06,0,0,0
1383,Mashed Potatoes with Green Onions and Parmesan,Main dishes,0,0,520.3838900364899,69.78382667155999,19.490033334699994,19.109740001339997,12.169386667519998,1.07,0,0,0
1384,Asparagus Casserole,Main dishes,0,0,275.03979997515,18.077733331700003,15.052479998639999,18.33598666501,8.411679999239999,2.53,0,0,0
1385,"Cherry Tomato, Dill, and Tuna Salad ",Main dishes,0,0,84.40526295,2.8904836,0.92683985,16.698826450000002,0.1885098,1.25,0,0,0
1386,Spinach and Black Bean Skillet,Main dishes,0,0,162.62907499999997,19.377875,7.834049999999999,7.1294,1.1606,0.96,0,0,0
1387,Vegan Stuffed Dates,Main dishes,0,0,343.71756,78.99875999999998,3.03396,8.754480000000001,0.18528,57.01,0,0,0
1388,Spicy Jicama Sticks,Main dishes,0,0,76.03388000000002,17.826700000000006,0.36054,1.56234,0.08012000000000001,1.8,0,0,0
1389,Radishes with Hummus,Main dishes,0,0,120.6645,12.72675,6.0349999999999975,5.6445,0.923,1.22,0,0,0
1390,Gluten-Free Broccoli Breadsticks,Main dishes,0,0,180.83356200000003,17.141007000000002,6.417723000000001,16.870217000000004,1.8413720000000005,1.78,0,0,0
1391,Croutons,Main dishes,0,0,307.518893355252,19.698120001404,24.031831112824,4.140408889184,5.923777778200001,2.81,0,0,0
1392,Turkey & Cottage Cheese Salad,Main dishes,0,0,226.99068,11.24928,7.551599999999999,28.87836,0.15623999999999996,1.95,0,0,0
1393,Balsamic Tomato Couscous,Main dishes,0,0,210.217865,36.693155,3.857075,6.4042,0.55309,1.38,0,0,0
1394,Herb roasted carrots with mustard,Main dishes,0,0,141.29124375,12.704160000000002,10.10944875,1.40369625,2.8073924999999997,4.28,0,0,0
1395,Low-Carb Twice-Baked Cauliflower,Main dishes,0,0,546.278175,15.347554999999998,44.51155500000001,23.477020000000003,20.378345,2.01,0,0,0
1396,Cottage Cheese & Applesauce,Main dishes,1,0,213.9504,19.9056,2.436,28.2228,1.4616,5.06,0,0,0
1397,Blueberry Watermelon Smoothie,Main dishes,1,0,89.0274,22.6149,0.4851,1.5015,0.046200000000000005,7.31,0,0,0
1398,Mascarpone Whipped Cream,Main dishes,0,0,295.28322000000014,6.308689999999999,28.81146,3.12771,16.62024,6.7,0,0,0
1399,Energy bites,Main dishes,0,0,136.94470764,15.606123269999998,7.696458329999999,3.0329391,2.44136583,21.54,0,0,0
1400,Honey Roasted Carrots,Main dishes,0,0,319.875075,50.8599,14.0049,2.079675,1.94805,15.33,0,0,0
1401,Deli Cucumber Salad,Main dishes,0,0,58.374022499999995,11.852452499999998,0.4163625,1.7764799999999998,0.027757499999999997,2.98,0,0,0
1402,Baked Garlic Parmesan Potato Wedges,Main dishes,0,0,256.40298662488004,34.32069332774001,10.962986664880004,6.626879998920003,2.4543999996,0.6,0,0,0
1403,Ranch Chickpea Chips,Main dishes,0,0,182.59126875,24.75259875,6.33006,6.27845625,0.8084587499999999,3.96,0,0,0
1404,Roasted Red Pepper and Tomato Soup,Main dishes,0,0,146.7322325,11.61559,10.639490000000002,2.3426400000000003,1.46415,2.85,0,0,0
1405,Cheddar Garlic Drop Biscuits,Main dishes,1,0,137.195990343023,14.428021001019001,7.022864000496,4.167465666961,2.628854333519,1.92,0,0,0
1406,Almost Zero Carbs Wraps,Main dishes,0,0,222.35879339522003,1.8923133338600004,15.234320004240004,18.432090005130004,7.257860002020001,1.07,0,0,0
1407,Dutch Cucumber Salad,Main dishes,0,0,42.897435,8.6072025,0.18477000000000002,0.769875,0.0153975,4.48,0,0,0
1408,Grilled Polenta Chips,Main dishes,0,0,87.758585,10.590119999999999,3.78584,2.6347400000000003,0.4668350000000001,0.78,0,0,0
1409,Herb roasted carrots with mustard,Main dishes,0,0,145.69093999999996,12.70264125,10.60677625,1.37364125,1.4444475,4.28,0,0,0
1410,Creamy Pineapple Smoothie,Main dishes,1,0,179.07020835973995,30.153958337779997,4.85989583405,4.588645834009999,2.9159375004299997,12.7,0,0,0
1411,Kale Salad with Chickpeas,Main dishes,0,0,477.21737284515,55.34849895099,20.388560380439998,22.87081076133,2.80437447612,5.05,0,0,0
1412,Vegan Basil Pesto,Main dishes,0,0,335.55281656196996,35.8959999888,18.343283327610003,8.920583330549999,2.136666666,3.38,0,0,0
1413,Simple Mixed Greens Salad,Main dishes,0,0,99.67292500000002,8.1356,7.485225000000002,1.998425,1.076075,2.11,0,0,0
1414,Gazpacho,Main dishes,0,0,51.26341,3.9827150000000002,3.59568,0.936375,0.486915,2.02,0,0,0
1415,Cottage Cheese & Grapes,Main dishes,0,0,214.81875,19.80855,2.4120000000000004,28.552050000000005,1.47735,5.92,0,0,0
1416,Chai Tea Latte,Main dishes,0,0,150.41312000000005,11.874720000000002,10.601440000000002,2.7956800000000004,6.587839999999999,3.79,0,0,0
1417,Maple-Vanilla Coconut Milk ,Main dishes,1,0,214.54821107167,9.48674458466,20.093783127810003,1.9068833336,17.805523127489995,2.6,0,0,0
1418,Cottage Cheese and Strawberry Toast,Main dishes,0,0,163.23945,25.36875,2.0295,12.01915,0.60885,4.44,0,0,0
1419,Jicama Slaw,Main dishes,0,0,136.52089999999998,32.090425,0.2914,2.659025,0.07285,1.9,0,0,0
1420,Fast Rice Pudding,Main dishes,0,0,414.02210661647,72.22498665791,9.54018666551,10.83237333202,5.69111999931,16.63,0,0,0
1421,Cottage Cheese with Sunflower Seeds & Dill,Main dishes,0,0,257.09849999999994,10.282,10.30625,31.20975,2.2795,2.71,0,0,0
1422,Rhubarb Tart with Orange Glaze,Main dishes,0,0,260.49164625000003,34.30015875000001,12.83374125,3.2532637500000003,3.4325775000000007,12.84,0,0,0
1423,Garlic Mashed Potatoes,Main dishes,1,0,291.2796525,41.86629,11.984624999999998,6.072209999999997,7.536997499999999,1.12,0,0,0
1424,Papaya Shake Recipe,Main dishes,1,0,113.27127,22.31271,1.3706699999999998,4.4715300000000004,0.83139,9.1,0,0,0
1425,Poached Egg with Baked Beans on Toast,Main dishes,1,0,608.3913200000002,67.33533,27.836005000000004,22.411205,12.917805,1.09,0,0,0
1426,Parmesan Garlic Cabbage,Main dishes,0,0,225.02706250000003,22.755925,12.289550000000002,9.04835,3.8826875,3.39,0,0,0
1427,Orzo and Sugar Snap Peas,Main dishes,0,0,160.50718,31.258995000000002,0.8867799999999999,6.20746,0.0,0.33,0,0,0
1428,Roasted Brussels Sprouts with Lemon Tahini Sauce,Main dishes,0,0,320.656970625,14.28610875,28.690985625,6.498313125,4.0041825,1.66,0,0,0
1429,Pumpkin Oat Bars,Main dishes,1,0,137.129090668716,11.791733777953999,1.6059360000240002,19.323276222511,0.267656000004,1.74,0,0,0
1430,"Toast with Pineapple, Cottage Cheese & Cashews",Main dishes,0,0,175.64337,20.21643,5.58999,12.00657,1.34496,4.8,0,0,0
1431,"Rice Cake with Peanut Butter, Coconut, & Dried Cherries",Main dishes,0,0,185.78878999999998,21.541664,9.730834,5.002471,2.6725529999999997,8.38,0,0,0
1432,Cranberry Quinoa Salad,Main dishes,0,0,279.53450816528,47.46639675248,7.4609668955199995,8.62817337304,0.6865920455999999,5.01,0,0,0
1433,Cauliflower Garlic Rice,Main dishes,0,0,184.871995,27.128675,5.505136,6.775552,3.070172,0.84,0,0,0
1434,Fennel Smoothie,Main dishes,0,0,206.43882,47.66657,3.62908,6.56026,1.1864299999999999,3.9,0,0,0
1435,Vegan Almond Soup,Main dishes,0,0,246.10061673560003,8.78250750246,22.27758000624,5.843104584970001,2.24917875063,2.38,0,0,0
1436,Chilled Strawberry Almond Butter Soup,Main dishes,0,0,162.99580249999997,22.3518225,7.891037499999999,3.90881625,0.5688887499999999,4.19,0,0,0
1437,Greek Stuffed Tomatoes with Rice,Main dishes,0,0,768.4004600000003,119.38458,29.701120000000003,17.28698,4.17672,2.36,0,0,0
1438,Rye Crackers with Herbed Cream Cheese & Radishes,Main dishes,0,0,143.11713884999998,20.91284055,4.909117499999999,4.3636599999999985,2.78183325,2.81,0,0,0
1439,Apple Cranberry & Almond Slaw,Main dishes,0,0,285.6009759543,45.4553020845,9.3271918563,10.60230162906,0.80284689396,14.22,0,0,0
1440,Ham and Sweet Potato Hash with Fried Eggs,Main dishes,1,0,498.3890625,24.55555,31.833612500000005,28.131293750000005,8.0375125,2.07,0,0,0
1441,Spaghetti Squash with Moroccan Spices,Main dishes,0,0,230.296879125,28.439401874999994,13.908320624999998,2.9062162499999995,7.72223175,2.64,0,0,0
1442,Peaches in Ginger Syrup,Main dishes,0,0,142.6304290625,32.081488125,0.315685,1.2430096875,0.0197303125,15.17,0,0,0
1443,Spicy Adobo Shrimp Cocktail,Main dishes,0,0,179.571597,13.617828,8.7813375,13.698886499999999,1.350975,0.93,0,0,0
1444,Quinoa Salad with Hearts of Palm,Main dishes,0,0,199.74624127584,22.707898475808,10.390062754176,4.045608058464,1.411890060672,6.57,0,0,0
1445,Fennel and Carrot Confit,Main dishes,0,0,627.75814125,7.275810000000001,67.70893875,1.00356,9.37701375,2.39,0,0,0
1446,Chocolate Caramel Graham Crackers,Main dishes,0,0,427.79880210033895,46.20364583517,27.437083334424,4.519739583512999,12.32656250049,33.39,0,0,0
1447,Grapefruit Sabayon Gratin,Main dishes,0,0,136.384875,23.54,2.354,1.8725,0.8292499999999999,9.49,0,0,0
1448,"Mango, Blueberry, and Ginger Fruit Salad",Main dishes,0,0,145.34018052212,37.0933333248,0.71481944428,1.58419444408,0.17387499996,14.7,0,0,0
1449,Mom's Peas and Noodles,Main dishes,0,0,1007.957652,173.31247050000005,17.0001715,52.302496999999995,6.1379175,0.36,0,0,0
1450,Cucumbers with Wasabi and Rice Vinegar,Main dishes,0,0,29.73655742231,5.848950751109999,0.26346625005,1.0187361668600001,0.01756441667,2.51,0,0,0
1451,Flank Steak Salad with Chimichurri Dressing,Main dishes,0,0,498.7281825,5.395995,35.0739675,39.2213025,11.394022500000002,0.69,0,0,0
1452,Sauteed Green Beans and Brussels Sprouts with Chile and Mint,Main dishes,0,0,99.17583552111,11.60418350247,5.449738001159999,3.9150416674999993,0.7830083334999999,2.37,0,0,0
1453,Korean-Style Romaine,Main dishes,0,0,274.21532,24.81800800000001,17.987984,10.81984,2.569712,1.15,0,0,0
1454,Bay Leaf Rice Pilaf,Main dishes,0,0,246.409699375,47.096680625,3.892701875,4.51085625,0.5847406249999999,0.16,0,0,0
1455,Basmati Rice with Sugar Snap Peas and Green Chiles,Main dishes,0,0,138.02783795657996,25.621933991939997,2.59610166585,2.4795419992199994,0.3708716665499999,0.36,0,0,0
1456,Vegan Waldorf Salad,Main dishes,0,0,387.4242,45.8247,23.4531,6.983399999999999,2.5029,5.88,0,0,0
1457,Egg Salad with Lemon and Fennel,Main dishes,0,0,325.74800004587985,8.567333334539999,23.28800000328,19.548666669419998,6.058666667519999,1.53,0,0,0
1458,Hake with Hazelnuts and Capers,Main dishes,0,0,275.50150399999995,3.1126240000000003,21.884352,17.61992,5.34768,0.49,0,0,0
1459,Sweet Potato Soup with Fried Pancetta and Rosemary Croutons,Main dishes,0,0,311.761025,43.394765,12.03353125,8.62711625,6.40554125,1.54,0,0,0
1460,Almond Cornflake Treats,Main dishes,1,0,198.6105703125,20.1309296875,13.04315625,2.173859375,7.1043046875,25.56,0,0,0
1461,Simple gazpacho,Main dishes,0,0,46.16397,9.87618,0.38931,1.94655,0.02049,2.86,0,0,0
1462,"Raspberry, Pear, and Cucumber Juice",Main dishes,0,0,139.08903750000002,35.804550000000006,0.6651,1.6350375,0.055425,7.47,0,0,0
1463,Peach and Tomato Salad,Main dishes,0,0,43.63334,10.1145,0.26971999999999996,1.09114,0.02452,7.0,0,0,0
1464,Skinny Butternut Squash Mini Muffins,Main dishes,1,0,81.296395170287,15.149977334008,1.3922410000620002,3.2785030001460003,0.711090833365,4.58,0,0,0
1465,Tuscan Mashed Chickpeas,Main dishes,0,0,155.98864,15.781010000000002,8.03234,6.4049700000000005,1.3884900000000002,0.34,0,0,0
1466,Easy Smores Bars,Main dishes,0,0,262.21614187500006,36.25498625000001,18.061261875000003,2.3578325,9.060435000000002,6.61,0,0,0
1467,Puerto Rican Style Beans,Main dishes,0,0,148.73289375,28.00179375,1.67960625,6.918975,0.32589375,1.64,0,0,0
1468,Vanilla Almond Protein Bar,Main dishes,1,0,269.44883100000004,9.960804,13.77558,30.003515999999998,0.961263,1.74,0,0,0
1469,Paleo Magic Shell,Main dishes,0,0,357.78452000000016,29.31336000000001,29.207440000000002,3.49536,24.63964,14.55,0,0,0
1470,Quinoa Energy Bars,Main dishes,0,0,235.12644399234105,31.155458522579003,11.689989688155,4.075136354395,3.783630250212,28.26,0,0,0
1471,Paleo Apple Pie Parfaits,Main dishes,0,0,843.20856658316,123.82900832107,43.4192499957,7.33751666594,27.76812499725,29.94,0,0,0
1472,Spinach Gratin,Main dishes,0,0,258.58631284694,20.05836142778,13.613617142319994,18.06700785643,7.929207856829999,2.15,0,0,0
1473,Sundried Tomato and Avocado Chopped Salad,Main dishes,0,0,386.69165,31.18295,30.413950000000003,6.0366500000000025,4.306400000000001,1.3,0,0,0
1474,"Toast with Pear, Ricotta, Honey, and Peanut Butter",Main dishes,0,0,323.32239599999997,38.05452800000001,14.189824,14.391384,4.897908,8.71,0,0,0
1475,Peanut Butter and Date Shake,Main dishes,1,0,643.0281,70.35605999999999,26.011679999999995,41.23128,8.301599999999999,6.68,0,0,0
1476,Virgin Bloody Mary,Main dishes,1,0,52.66180400592,11.327032167939999,0.7709498334199999,2.43145716694,0.05930383334,2.44,0,0,0
1477,Goat Cheese Drop Biscuits,Main dishes,0,0,225.452969,26.014877,9.746512999999998,8.530290999999998,6.053214999999999,10.67,0,0,0
1478,Warmed Cinnamon and Nutmeg Milk with Marshmallows,Main dishes,1,0,389.24025000000006,58.13500000000001,9.77725,16.33065,6.18345,10.67,0,0,0
1479,Cheesy Garlic Zucchini Rice,Main dishes,0,0,243.47237670698001,27.27840833785,11.313996668539998,8.616353334760001,6.321343334379997,0.98,0,0,0
1480,Almond Milk Mango Smoothie,Main dishes,1,0,174.36838668458,16.904713335070007,8.01432666749,9.11751333427,0.25957333336,0.19,0,0,0
1481,Green Bean Healthy Tuna Salad,Main dishes,0,0,367.0077425,29.419705,16.0638975,32.74327,1.4155925,2.1,0,0,0
1482,"Cinnamon, Clove, and Mango Smoothie",Main dishes,1,0,160.91228999999996,27.813170000000003,2.43089,10.32339,0.31570000000000004,5.4,0,0,0
1483,Campfire Garlic Fries,Main dishes,0,0,320.6020000000001,28.8765,18.6155,9.7185,7.347,0.32,0,0,0
1484,Garlic Parmesan Broccoli and Potatoes in Foil,Main dishes,0,0,229.87552000000002,27.18464,12.375439999999998,8.426319999999999,2.6404,0.71,0,0,0
1485,Honey Glazed Carrots,Main dishes,0,0,135.69060000000002,21.0357,6.0738,1.4628,3.7047,9.35,0,0,0
